Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WDIR_flag,WDIR_avg_flag
2024-02-17 12:06:00,28.65,63.3,4.034,4.932,166.6,5.009,0.0,978.635,991.0,,,,
2024-02-17 12:07:00,28.74,63.38,1.941,2.815,170.5,22.7,0.0,978.616,995.0,,,,
2024-02-17 12:08:00,28.77,63.82,1.805,2.465,192.4,22.05,0.0,978.597,214.9,,,,
2024-02-17 12:09:00,28.73,63.15,1.219,1.566,165.5,37.89,0.0,978.58,227.0,,,,
2024-02-17 12:10:00,28.63,64.28,2.096,3.182,142.3,22.29,0.0,978.589,659.7,,,,
2024-02-17 12:11:00,28.63,64.54,1.737,2.548,164.6,26.93,0.0,978.604,815.0,,,,
2024-02-17 12:12:00,28.63,64.69,1.981,2.849,153.9,24.52,0.0,978.606,841.0,,,,
2024-02-17 12:13:00,28.67,63.28,2.338,3.016,161.8,22.36,0.0,978.571,817.0,,,,
2024-02-17 12:14:00,28.7,63.79,3.596,5.564,155.5,15.01,0.0,978.523,772.3,,,,
2024-02-17 12:15:00,28.77,63.88,3.526,4.599,127.7,19.96,0.0,978.541,1040.0,,,,
2024-02-17 12:16:00,28.78,65.43,2.832,3.398,127.5,18.34,0.0,978.539,1021.0,,,,
2024-02-17 12:17:00,28.85,63.82,2.904,3.482,122.7,10.34,0.0,978.504,1021.0,,,,
2024-02-17 12:18:00,28.78,64.53,4.184,4.731,125.8,13.41,0.0,978.502,977.0,,,,
2024-02-17 12:19:00,28.56,65.06,2.941,3.932,128.0,6.988,0.0,978.49,227.4,,,,
2024-02-17 12:20:00,28.36,65.57,2.468,3.283,127.9,10.44,0.0,978.474,233.3,,,,
2024-02-17 12:21:00,28.26,64.97,2.29,3.215,110.1,13.26,0.0,978.432,997.0,,,,
2024-02-17 12:22:00,28.22,65.49,2.819,3.148,101.2,10.39,0.0,978.403,1037.0,,,,
2024-02-17 12:23:00,28.23,66.24,2.982,4.464,147.8,12.3,0.0,978.395,406.3,,,,
2024-02-17 12:24:00,28.31,62.0,3.162,4.565,159.1,3.522,0.0,978.402,783.8,,,,
2024-02-17 12:25:00,28.41,62.2,3.279,3.783,159.8,9.86,0.0,978.368,1001.0,,,,
2024-02-17 12:26:00,28.54,62.91,2.61,3.665,154.5,19.92,0.0,978.358,977.0,,,,
2024-02-17 12:27:00,28.81,62.03,3.021,4.949,164.1,13.49,0.0,978.344,966.0,,,,
2024-02-17 12:28:00,28.83,62.55,1.974,2.815,211.3,36.29,0.0,978.322,305.0,,,,
2024-02-17 12:29:00,28.83,62.95,1.355,2.366,134.6,28.9,0.0,978.312,622.7,,,,
2024-02-17 12:30:00,28.98,62.32,3.432,4.415,149.5,8.01,0.0,978.293,953.0,,,,
2024-02-17 12:31:00,29.07,61.88,2.321,3.065,193.8,13.37,0.0,978.285,958.0,,,,
2024-02-17 12:32:00,29.13,61.18,1.46,2.033,202.9,36.12,0.0,978.245,943.0,,,,
2024-02-17 12:33:00,29.08,62.04,1.372,2.215,141.2,23.45,0.0,978.216,935.0,,,,
2024-02-17 12:34:00,29.09,62.58,1.486,2.433,156.1,33.21,0.0,978.167,522.5,,,,
2024-02-17 12:35:00,29.13,61.16,2.463,2.999,167.7,11.18,0.0,978.108,201.2,,,,
2024-02-17 12:36:00,29.13,60.94,3.279,4.099,138.9,22.26,0.0,978.054,567.9,,,,
2024-02-17 12:37:00,29.05,62.36,4.055,4.714,139.0,15.38,0.0,978.076,993.0,,,,
2024-02-17 12:38:00,28.99,63.42,3.888,5.165,126.3,6.868,0.0,978.023,985.0,,,,
2024-02-17 12:39:00,28.99,63.83,3.179,3.898,117.6,13.66,0.0,978.021,906.0,,,,
2024-02-17 12:40:00,28.99,64.45,3.271,4.231,128.7,18.53,0.0,978.026,516.7,,,,
2024-02-17 12:41:00,28.98,63.32,4.112,4.714,126.0,12.68,0.0,977.97,245.9,,,,
2024-02-17 12:42:00,28.84,63.16,3.108,4.131,129.1,15.04,0.0,977.956,567.8,,,,
2024-02-17 12:43:00,28.73,64.36,2.341,3.516,98.4,37.4,0.0,977.95,967.0,,,,
2024-02-17 12:44:00,28.72,64.41,2.57,3.665,128.4,7.668,0.0,977.898,979.0,,,,
2024-02-17 12:45:00,28.75,64.75,1.947,2.982,128.2,25.94,0.0,977.891,956.0,,,,
2024-02-17 12:46:00,29.01,65.03,1.321,2.1,119.8,14.79,0.0,977.901,934.0,,,,
2024-02-17 12:47:00,29.23,63.2,1.474,2.066,130.0,34.45,0.0,977.886,927.0,,,,
2024-02-17 12:48:00,29.3,62.03,1.236,1.783,135.6,4.611,0.0,977.852,342.3,,,,
2024-02-17 12:49:00,29.09,62.04,2.53,2.815,116.4,8.47,0.0,977.827,459.3,,,,
2024-02-17 12:50:00,28.87,63.14,1.542,2.232,111.7,13.68,0.0,977.788,199.7,,,,
2024-02-17 12:51:00,28.76,64.24,2.108,2.632,111.7,13.79,0.0,977.776,195.6,,,,
2024-02-17 12:52:00,28.66,63.72,1.897,2.715,123.6,14.32,0.0,977.761,215.8,,,,
2024-02-17 12:53:00,28.54,64.15,2.691,2.982,139.6,5.875,0.0,977.749,229.4,,,,
2024-02-17 12:54:00,28.44,65.05,2.594,2.899,133.2,18.85,0.0,977.762,235.4,,,,
2024-02-17 12:55:00,28.4,65.09,2.705,3.165,144.6,16.25,0.0,977.727,254.4,,,,
2024-02-17 12:56:00,28.4,65.62,2.604,3.148,119.8,15.19,0.0,977.721,279.1,,,,
2024-02-17 12:57:00,28.43,65.31,2.798,3.665,127.4,13.27,0.0,977.73,415.6,,,,
2024-02-17 12:58:00,28.48,65.94,2.613,3.415,124.6,19.3,0.0,977.714,987.0,,,,
2024-02-17 12:59:00,28.63,62.62,2.127,2.815,133.3,12.32,0.0,977.709,982.0,,,,
2024-02-17 13:00:00,28.83,63.26,1.403,2.1,133.9,38.37,0.0,977.705,978.0,,,,
2024-02-17 13:01:00,29.1,60.64,1.78,2.683,167.0,17.12,0.0,977.7,956.0,,,,
2024-02-17 13:02:00,29.35,57.79,3.057,3.699,173.6,18.05,0.0,977.719,938.0,,,,
2024-02-17 13:03:00,29.47,57.66,2.157,2.649,211.5,17.48,0.0,977.709,944.0,,,,
2024-02-17 13:04:00,29.61,57.32,2.2,3.048,188.8,24.47,0.0,977.715,952.0,,,,
2024-02-17 13:05:00,29.71,55.94,2.844,3.298,187.0,10.38,0.0,977.689,948.0,,,,
2024-02-17 13:06:00,29.73,56.68,2.732,3.449,183.5,16.95,0.0,977.685,882.0,,,,
2024-02-17 13:07:00,29.77,56.75,2.837,3.415,198.8,24.27,0.0,977.683,275.7,,,,
2024-02-17 13:08:00,29.77,55.92,2.882,3.499,192.1,13.1,0.0,977.674,614.2,,,,
2024-02-17 13:09:00,29.7,56.52,2.13,3.082,216.4,41.13,0.0,977.666,973.0,,,,
2024-02-17 13:10:00,29.61,57.4,1.35,2.083,183.9,26.66,0.0,977.665,826.0,,,,
2024-02-17 13:11:00,29.55,58.06,1.595,2.066,211.2,17.97,0.0,977.637,583.1,,,,
2024-02-17 13:12:00,29.56,57.24,1.999,2.499,237.2,17.11,0.0,977.602,895.0,,,,
2024-02-17 13:13:00,29.61,57.24,2.171,2.565,219.4,9.37,0.0,977.591,945.0,,,,
2024-02-17 13:14:00,29.65,57.05,0.845,1.499,226.7,24.69,0.0,977.581,941.0,,,,
2024-02-17 13:15:00,29.68,56.74,1.108,1.95,197.0,22.35,0.0,977.569,863.0,,,,
2024-02-17 13:16:00,29.76,57.4,2.052,2.632,161.4,7.398,0.0,977.553,773.4,,,,
2024-02-17 13:17:00,29.94,56.17,1.955,4.082,159.8,53.11,0.0,977.498,767.4,,,,
2024-02-17 13:18:00,30.04,55.74,2.196,3.266,167.9,19.5,0.0,977.473,849.0,,,,
2024-02-17 13:19:00,30.05,55.97,2.485,3.182,178.0,14.59,0.0,977.435,891.0,,,,
2024-02-17 13:20:00,30.04,56.09,3.196,4.315,141.5,17.79,0.0,977.4,941.0,,,,
2024-02-17 13:21:00,30.04,55.66,3.771,4.131,125.1,9.27,0.0,977.412,937.0,,,,
2024-02-17 13:22:00,29.91,55.05,2.152,3.332,116.7,11.29,0.0,977.382,926.0,,,,
2024-02-17 13:23:00,29.78,56.16,1.955,2.533,113.3,11.05,0.0,977.342,228.4,,,,
2024-02-17 13:24:00,29.77,56.01,1.96,2.516,107.0,6.472,0.0,977.316,417.2,,,,
2024-02-17 13:25:00,29.74,55.87,2.314,2.899,129.2,45.32,0.0,977.324,206.8,,,,
2024-02-17 13:26:00,29.67,56.21,2.23,2.616,162.0,20.77,0.0,977.295,177.1,,,,
2024-02-17 13:27:00,29.6,56.25,2.341,2.533,179.7,6.362,0.0,977.273,173.6,,,,
2024-02-17 13:28:00,29.48,56.14,2.802,3.298,166.9,5.78,0.0,977.244,199.3,,,,
2024-02-17 13:29:00,29.35,56.48,2.907,3.866,162.7,3.959,0.0,977.228,345.9,,,,
2024-02-17 13:30:00,29.29,56.41,1.666,2.266,169.2,22.61,0.0,977.213,319.0,,,,
2024-02-17 13:31:00,29.21,56.46,2.171,2.783,138.8,4.272,0.0,977.196,253.3,,,,
2024-02-17 13:32:00,29.15,57.12,1.727,2.016,133.1,15.3,0.0,977.179,195.3,,,,
2024-02-17 13:33:00,29.12,57.45,1.394,2.083,131.7,15.47,0.0,977.156,212.0,,,,
2024-02-17 13:34:00,29.06,56.53,1.855,2.332,130.4,9.6,0.0,977.121,336.7,,,,
2024-02-17 13:35:00,28.99,56.88,1.397,2.249,116.0,25.6,0.0,977.081,670.7,,,,
2024-02-17 13:36:00,29.01,56.07,1.17,1.482,123.9,24.85,0.0,977.053,921.0,,,,
2024-02-17 13:37:00,29.09,57.11,1.069,1.516,199.5,40.88,0.0,977.041,884.0,,,,
2024-02-17 13:38:00,29.34,57.28,0.303,0.683,202.8,25.96,0.0,977.03,872.0,,,,
2024-02-17 13:39:00,29.66,56.55,1.921,2.649,112.2,8.57,0.0,977.016,870.0,,,,
2024-02-17 13:40:00,29.86,58.22,1.618,1.933,122.9,13.32,0.0,977.004,855.0,,,,
2024-02-17 13:41:00,30.05,54.78,0.898,1.7,81.9,26.92,0.0,976.97,832.0,,,,
2024-02-17 13:42:00,30.08,53.17,0.352,0.784,48.18,23.54,0.0,976.944,884.0,,,,
2024-02-17 13:43:00,30.01,54.84,0.241,0.7,150.0,44.96,0.0,976.949,909.0,,,,
2024-02-17 13:44:00,30.08,53.58,0.632,1.499,154.7,55.87,0.0,976.915,616.8,,,,
2024-02-17 13:45:00,30.09,54.14,1.85,2.516,157.9,26.88,0.0,976.896,225.7,,,,
2024-02-17 13:46:00,30.09,54.63,1.513,2.066,118.2,21.43,0.0,976.894,441.8,,,,
2024-02-17 13:47:00,30.03,54.39,1.666,2.183,140.3,7.782,0.0,976.888,376.3,,,,
2024-02-17 13:48:00,29.97,54.52,1.53,1.999,110.3,12.15,0.0,976.871,297.4,,,,
2024-02-17 13:49:00,29.97,55.78,1.042,1.617,134.8,38.53,0.0,976.881,807.0,,,,
2024-02-17 13:50:00,30.08,55.77,0.315,0.899,242.5,36.29,0.0,976.87,871.0,,,,
2024-02-17 13:51:00,30.28,54.94,0.18,0.517,161.3,18.6,0.0,976.853,872.0,,,,
2024-02-17 13:52:00,30.52,57.11,0.719,1.267,119.0,25.86,0.0,976.839,872.0,,,,
2024-02-17 13:53:00,30.75,53.43,1.321,1.683,155.6,35.2,0.0,976.818,871.0,,,,
2024-02-17 13:54:00,30.83,52.37,2.613,3.499,170.9,13.94,0.0,976.812,871.0,,,,
2024-02-17 13:55:00,30.94,50.74,1.753,2.899,157.1,6.966,0.0,976.796,867.0,,,,
2024-02-17 13:56:00,30.92,51.32,2.196,2.565,167.2,12.86,0.0,976.761,877.0,,,,
2024-02-17 13:57:00,30.84,52.17,2.474,2.766,163.6,7.579,0.0,976.753,823.0,,,,
2024-02-17 13:58:00,30.88,51.46,2.985,3.165,158.7,6.194,0.0,976.736,637.9,,,,
2024-02-17 13:59:00,30.75,51.95,2.74,3.232,159.5,5.735,0.0,976.715,688.4,,,,
2024-02-17 14:00:00,30.61,51.51,1.863,2.766,165.2,11.65,0.0,976.692,802.0,,,,
2024-02-17 14:01:00,30.46,52.49,1.131,1.882,215.0,30.17,0.0,976.688,412.3,,,,
2024-02-17 14:02:00,30.41,52.61,1.149,1.617,255.9,20.8,0.0,976.674,198.5,,,,
2024-02-17 14:03:00,30.39,52.13,2.191,2.832,218.3,23.03,0.0,976.671,188.4,,,,
2024-02-17 14:04:00,30.25,53.01,1.358,1.799,212.2,25.47,0.0,976.677,196.0,,,,
2024-02-17 14:05:00,30.1,53.56,0.605,1.117,196.8,39.65,0.0,976.661,206.9,,,,
2024-02-17 14:06:00,30.02,53.09,1.727,2.649,222.8,12.35,0.0,976.632,208.8,,,,
2024-02-17 14:07:00,29.91,52.98,2.292,2.766,240.5,24.95,0.0,976.589,217.4,,,,
2024-02-17 14:08:00,29.77,53.99,1.477,1.715,204.0,15.4,0.0,976.589,229.7,,,,
2024-02-17 14:09:00,29.72,53.19,1.522,1.799,200.1,4.453,0.0,976.558,567.6,,,,
2024-02-17 14:10:00,29.73,54.31,0.587,0.966,245.4,23.31,0.0,976.544,403.1,,,,
2024-02-17 14:11:00,29.74,54.52,0.702,1.066,231.8,29.24,0.0,976.522,230.8,,,,
2024-02-17 14:12:00,29.77,52.31,0.821,1.216,300.7,23.16,0.0,976.491,192.7,,,,
2024-02-17 14:13:00,29.82,53.09,0.245,0.5,314.9,17.35,0.0,976.479,166.3,,,,
2024-02-17 14:14:00,29.82,52.83,0.197,0.784,161.3,7.307,0.0,976.469,156.0,,,,
2024-02-17 14:15:00,29.81,52.47,0.6,0.816,136.4,13.25,0.0,976.467,175.8,,,,
2024-02-17 14:16:00,29.82,53.5,1.935,2.832,141.3,23.82,0.0,976.453,345.3,,,,
2024-02-17 14:17:00,29.82,52.45,1.93,2.832,164.3,8.1,0.0,976.441,384.7,,,,
2024-02-17 14:18:00,29.81,52.06,0.311,0.7,171.3,5.29,0.0,976.424,359.8,,,,
2024-02-17 14:19:00,29.84,51.95,1.012,1.284,171.7,21.33,0.0,976.426,737.0,,,,
2024-02-17 14:20:00,30.01,52.42,1.311,1.516,163.8,14.22,0.0,976.418,811.0,,,,
2024-02-17 14:21:00,30.3,52.2,1.618,2.249,191.4,17.87,0.0,976.408,763.5,,,,
2024-02-17 14:22:00,30.56,50.94,1.744,2.45,180.9,14.87,0.0,976.384,831.0,,,,
2024-02-17 14:23:00,30.75,51.02,1.579,2.183,182.1,18.73,0.0,976.379,734.8,,,,
2024-02-17 14:24:00,30.9,50.24,1.885,2.332,163.6,13.24,0.0,976.357,802.0,,,,
2024-02-17 14:25:00,30.84,50.66,1.244,1.666,173.1,17.67,0.0,976.349,780.9,,,,
2024-02-17 14:26:00,30.69,51.49,1.319,1.533,148.3,11.21,0.0,976.339,771.6,,,,
2024-02-17 14:27:00,30.68,51.01,1.882,2.166,124.3,10.35,0.0,976.309,693.9,,,,
2024-02-17 14:28:00,30.54,52.54,2.105,2.433,138.1,8.89,0.0,976.279,240.0,,,,
2024-02-17 14:29:00,30.38,52.35,1.635,1.933,131.0,23.6,0.0,976.256,381.1,,,,
2024-02-17 14:30:00,30.29,54.28,1.261,1.933,117.5,37.08,0.0,976.229,178.7,,,,
2024-02-17 14:31:00,30.27,53.51,2.094,3.432,145.3,24.15,0.0,976.199,631.3,,,,
2024-02-17 14:32:00,30.28,53.43,2.049,2.416,145.5,10.94,0.0,976.177,750.4,,,,
2024-02-17 14:33:00,30.27,53.67,2.071,3.449,121.4,24.21,0.0,976.157,754.0,,,,
2024-02-17 14:34:00,30.31,54.42,2.652,2.999,94.8,8.36,0.0,976.115,731.8,,,,
2024-02-17 14:35:00,30.42,55.32,1.425,2.332,151.0,17.03,0.0,976.117,685.9,,,,
2024-02-17 14:36:00,30.61,53.31,1.727,2.382,140.3,16.5,0.0,976.094,541.1,,,,
2024-02-17 14:37:00,30.65,53.37,2.185,2.999,138.3,16.73,0.0,976.088,177.8,,,,
2024-02-17 14:38:00,30.62,53.61,2.38,2.832,127.2,11.37,0.0,976.075,309.4,,,,
2024-02-17 14:39:00,30.43,53.77,2.091,2.582,126.7,14.43,0.0,976.076,475.6,,,,
2024-02-17 14:40:00,30.33,53.97,0.519,1.166,156.5,25.93,0.0,976.04,654.5,,,,
2024-02-17 14:41:00,30.28,52.67,0.981,1.132,131.1,32.01,0.0,976.02,675.7,,,,
2024-02-17 14:42:00,30.23,54.53,0.838,1.233,131.1,52.02,0.0,976.001,674.7,,,,
2024-02-17 14:43:00,30.28,55.04,0.566,1.367,99.6,20.46,0.0,975.982,680.4,,,,
2024-02-17 14:44:00,30.45,55.7,1.042,1.999,99.6,16.51,0.0,975.957,689.2,,,,
2024-02-17 14:45:00,30.58,55.84,0.833,1.316,100.6,12.29,0.0,975.934,691.4,,,,
2024-02-17 14:46:00,30.69,54.41,1.214,1.882,95.7,19.36,0.0,975.912,689.9,,,,
2024-02-17 14:47:00,30.79,52.28,0.828,0.95,108.8,20.86,0.0,975.891,695.1,,,,
2024-02-17 14:48:00,30.84,53.08,1.209,2.149,101.5,15.12,0.0,975.896,688.6,,,,
2024-02-17 14:49:00,30.9,52.25,2.224,2.599,128.1,16.32,0.0,975.899,681.7,,,,
2024-02-17 14:50:00,30.87,51.83,2.424,3.783,171.5,14.48,0.0,975.926,679.3,,,,
2024-02-17 14:51:00,30.91,51.14,1.336,1.766,161.5,20.72,0.0,975.933,679.3,,,,
2024-02-17 14:52:00,31.02,51.42,2.132,2.666,133.1,5.851,0.0,975.919,676.2,,,,
2024-02-17 14:53:00,31.02,50.66,1.465,1.85,142.1,17.78,0.0,975.905,671.9,,,,
2024-02-17 14:54:00,30.92,50.3,1.11,1.416,149.4,12.44,0.0,975.887,668.8,,,,
2024-02-17 14:55:00,30.9,49.36,0.7,1.316,150.6,31.13,0.0,975.871,661.0,,,,
2024-02-17 14:56:00,30.84,49.82,0.536,0.899,154.5,13.19,0.0,975.86,653.9,,,,
2024-02-17 14:57:00,30.82,50.83,0.736,1.066,173.6,13.3,0.0,975.853,646.3,,,,
2024-02-17 14:58:00,30.89,50.1,1.465,1.867,175.1,13.95,0.0,975.855,640.8,,,,
2024-02-17 14:59:00,30.99,49.22,1.039,1.284,184.5,7.099,0.0,975.858,637.3,,,,
2024-02-17 15:00:00,31.04,49.42,1.904,2.465,193.3,11.76,0.0,975.849,634.6,,,,
2024-02-17 15:01:00,31.05,49.93,0.597,1.017,215.0,13.25,0.0,975.848,627.7,,,,
2024-02-17 15:02:00,31.05,50.61,0.525,0.916,213.0,16.66,0.0,975.847,621.7,,,,
2024-02-17 15:03:00,31.13,49.33,1.89,2.616,207.9,13.8,0.0,975.836,620.3,,,,
2024-02-17 15:04:00,31.19,49.2,2.049,2.798,189.7,19.97,0.0,975.855,618.5,,,,
2024-02-17 15:05:00,31.19,48.64,1.025,1.666,215.6,28.64,0.0,975.851,615.3,,,,
2024-02-17 15:06:00,31.19,48.96,2.147,2.582,231.7,13.3,0.0,975.847,612.8,,,,
2024-02-17 15:07:00,31.19,48.87,1.358,1.617,239.9,38.37,0.0,975.846,609.6,,,,
2024-02-17 15:08:00,31.22,48.8,2.458,3.099,163.5,14.9,0.0,975.85,608.7,,,,
2024-02-17 15:09:00,31.23,47.43,2.144,2.798,186.0,8.76,0.0,975.857,609.0,,,,
2024-02-17 15:10:00,31.18,47.18,1.617,1.916,175.0,24.54,0.0,975.87,606.6,,,,
2024-02-17 15:11:00,31.07,47.96,1.737,2.416,193.4,14.69,0.0,975.85,602.9,,,,
2024-02-17 15:12:00,31.06,47.87,1.71,2.249,189.8,19.37,0.0,975.859,598.8,,,,
2024-02-17 15:13:00,31.1,47.45,1.744,2.298,175.1,12.52,0.0,975.839,594.4,,,,
2024-02-17 15:14:00,31.04,48.0,1.499,2.049,178.9,19.88,0.0,975.831,593.7,,,,
2024-02-17 15:15:00,30.91,48.36,1.766,2.083,243.7,34.25,0.0,975.812,591.3,,,,
2024-02-17 15:16:00,30.93,48.78,1.386,1.732,263.3,14.5,0.0,975.812,586.9,,,,
2024-02-17 15:17:00,30.807325032670004,48.055,1.027,1.316,248.6,23.56,0.0,975.805,581.9,LR,IP,,
2024-02-17 15:18:00,31.21,47.33,0.207,0.517,272.0,35.31,0.0,975.788,576.1,,,,
2024-02-17 15:19:00,31.92,44.71,1.413,1.516,222.0,37.38,0.0,975.771,570.7,,,,
2024-02-17 15:20:00,31.79,46.44,2.185,2.882,233.5,7.957,0.0,975.798,566.8,,,,
2024-02-17 15:21:00,31.65,45.63,1.913,2.465,230.8,3.467,0.0,975.815,562.6,,,,
2024-02-17 15:22:00,31.4,46.03,1.153,1.35,215.2,14.88,0.0,975.808,559.4,,,,
2024-02-17 15:23:00,31.29,46.23,1.482,1.617,248.1,13.54,0.0,975.773,555.6,,,,
2024-02-17 15:24:00,31.22,46.35,1.969,2.332,249.1,10.02,0.0,975.749,551.0,,,,
2024-02-17 15:25:00,31.07,47.07,1.557,1.799,237.3,14.77,0.0,975.729,544.6,,,,
2024-02-17 15:26:00,31.01,47.52,0.913,1.216,242.5,36.95,0.0,975.702,539.9,,,,
2024-02-17 15:27:00,31.0,47.59,0.35,0.882,224.9,20.45,0.0,975.673,534.0,,,,
2024-02-17 15:28:00,31.08,47.89,0.833,1.216,235.5,15.28,0.0,975.666,527.4,,,,
2024-02-17 15:29:00,31.19,47.29,0.131,0.5,225.6,0.761,0.0,975.65,522.6,,,,
2024-02-17 15:30:00,31.27,46.93,0.0,0.0,181.5,10.9555,0.0,975.632,517.8,,,IP,IP
2024-02-17 15:31:00,31.27,47.18,0.736,0.983,137.4,21.15,0.0,975.618,512.3,,,,
2024-02-17 15:32:00,31.29,48.08,0.383,0.899,118.5,11.55,0.0,975.608,508.6,,,,
2024-02-17 15:33:00,31.44,47.74,0.595,1.465,174.9,50.65,0.0,975.596,507.3,,,,
2024-02-17 15:34:00,31.59,47.62,1.518,1.982,145.3,11.56,0.0,975.579,504.7,,,,
2024-02-17 15:35:00,31.6,48.23,0.43,0.966,209.2,54.55,0.0,975.578,497.1,,,,
2024-02-17 15:36:00,31.72,47.25,0.83,1.333,238.5,35.64,0.0,975.573,490.5,,,,
2024-02-17 15:37:00,31.86,45.75,0.605,1.299,170.1,54.31,0.0,975.553,490.2,,,,
2024-02-17 15:38:00,31.89,45.99,2.205,3.033,181.8,13.1,0.0,975.525,483.0,,,,
2024-02-17 15:39:00,31.66,46.37,1.775,1.933,194.3,13.36,0.0,975.542,476.7,,,,
2024-02-17 15:40:00,31.46,46.86,1.408,2.166,175.1,23.78,0.0,975.538,471.2,,,,
2024-02-17 15:41:00,31.34,47.23,1.641,2.033,182.7,8.24,0.0,975.541,466.4,,,,
2024-02-17 15:42:00,31.28,45.4,1.858,2.416,190.7,10.54,0.0,975.532,464.0,,,,
2024-02-17 15:43:00,31.24,46.11,1.561,2.066,207.5,8.83,0.0,975.535,461.1,,,,
2024-02-17 15:44:00,31.15,46.09,0.758,1.066,176.6,17.04,0.0,975.524,449.2,,,,
2024-02-17 15:45:00,31.09,46.92,0.991,1.566,185.6,23.63,0.0,975.514,437.0,,,,
2024-02-17 15:46:00,31.09,46.37,1.688,1.965,184.5,11.28,0.0,975.497,432.1,,,,
2024-02-17 15:47:00,31.14,46.36,0.602,1.166,195.5,21.32,0.0,975.496,434.5,,,,
2024-02-17 15:48:00,31.23,46.59,0.473,1.299,179.8,18.91,0.0,975.492,438.8,,,,
2024-02-17 15:49:00,31.37,46.08,0.519,0.816,240.6,39.7,0.0,975.491,424.0,,,,
2024-02-17 15:50:00,31.39,44.99,0.736,0.966,250.0,19.83,0.0,975.485,416.6,,,,
2024-02-17 15:51:00,31.27,45.34,0.935,1.132,237.2,13.54,0.0,975.469,416.6,,,,
2024-02-17 15:52:00,31.18,45.93,0.163,0.649,248.9,3.908,0.0,975.461,424.7,,,,
2024-02-17 15:53:00,31.18,45.49,0.284,0.583,116.2,18.87,0.0,975.446,426.6,,,,
2024-02-17 15:54:00,31.15,45.63,0.325,0.683,104.6,22.58,0.0,975.444,423.0,,,,
2024-02-17 15:55:00,31.05,45.81,0.899,0.966,158.9,8.11,0.0,975.454,419.5,,,,
2024-02-17 15:56:00,31.05,46.49,0.75,1.299,155.4,11.27,0.0,975.463,416.2,,,,
2024-02-17 15:57:00,31.15,45.99,1.763,2.149,170.5,7.002,0.0,975.469,413.2,,,,
2024-02-17 15:58:00,31.23,45.93,1.719,2.117,166.4,6.794,0.0,975.479,401.3,,,,
2024-02-17 15:59:00,31.23,46.1,1.091,1.25,174.8,5.458,0.0,975.489,379.2,,,,
2024-02-17 16:00:00,31.23,45.44,0.541,0.784,199.2,22.51,0.0,975.49,370.2,,,,
2024-02-17 16:01:00,31.23,45.6,0.648,1.316,142.6,12.07,0.0,975.489,371.7,,,,
2024-02-17 16:02:00,31.26,45.88,1.413,1.617,125.7,5.14,0.0,975.487,383.5,,,,
2024-02-17 16:03:00,31.07,46.5,1.459,1.533,130.2,11.31,0.0,975.498,386.5,,,,
2024-02-17 16:04:00,30.86,48.06,1.328,1.583,137.5,12.21,0.0,975.505,381.4,,,,
2024-02-17 16:05:00,30.77,46.91,0.947,1.166,128.9,14.23,0.0,975.511,377.7,,,,
2024-02-17 16:06:00,30.7,48.69,0.75,0.966,101.2,8.88,0.0,975.522,373.0,,,,
2024-02-17 16:07:00,30.68,48.03,0.496,0.85,100.6,11.66,0.0,975.527,369.4,,,,
2024-02-17 16:08:00,30.68,48.38,0.434,0.716,173.8,14.8,0.0,975.539,365.2,,,,
2024-02-17 16:09:00,30.72,48.84,1.105,1.416,174.9,17.69,0.0,975.535,360.7,,,,
2024-02-17 16:10:00,30.84,48.25,1.17,1.533,187.4,7.15,0.0,975.538,356.0,,,,
2024-02-17 16:11:00,30.86,48.28,1.057,1.367,179.0,9.88,0.0,975.552,351.0,,,,
2024-02-17 16:12:00,30.86,48.55,1.08,1.666,168.9,14.72,0.0,975.558,346.3,,,,
2024-02-17 16:13:00,30.86,49.12,1.605,2.249,173.2,17.15,0.0,975.568,341.8,,,,
2024-02-17 16:14:00,30.86,49.66,1.069,1.799,190.9,24.03,0.0,975.566,337.7,,,,
2024-02-17 16:15:00,30.86,49.45,0.253,0.733,146.8,10.92,0.0,975.56,333.9,,,,
2024-02-17 16:16:00,30.86,50.13,1.163,1.299,164.6,21.14,0.0,975.561,330.5,,,,
2024-02-17 16:17:00,30.87,49.64,1.408,1.499,192.8,17.17,0.0,975.573,327.0,,,,
2024-02-17 16:18:00,30.91,49.76,1.654,2.1,202.4,15.33,0.0,975.583,322.4,,,,
2024-02-17 16:19:00,30.91,49.75,1.605,2.049,216.6,6.153,0.0,975.59,319.6,,,,
2024-02-17 16:20:00,30.94,49.53,1.938,2.332,229.2,6.308,0.0,975.592,315.2,,,,
2024-02-17 16:21:00,30.88,49.62,1.503,2.315,227.8,6.818,0.0,975.601,309.2,,,,
2024-02-17 16:22:00,30.78,49.97,1.486,2.232,242.3,23.79,0.0,975.61,305.7,,,,
