Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,WDIR_flag,WDIR_avg_flag
2023-12-22 06:18:00,18.201424784934368,98.8,0.211,0.683,329.9,0.285,0.0,985.769,0.978,LR,,
2023-12-22 06:19:00,18.19382189068473,98.8,0.556,0.632,341.5,14.76,0.0,985.773,1.174,LR,,
2023-12-22 06:20:00,18.19593817824905,98.8,0.595,0.899,346.8,12.66,0.0,985.777,1.385,LR,,
2023-12-22 06:21:00,18.199102115607552,98.7,0.473,0.683,333.2,8.92,0.0,985.768,1.618,LR,,
2023-12-22 06:22:00,18.181241348163876,98.7,0.811,1.166,338.6,5.244,0.0,985.761,1.876,LR,,
2023-12-22 06:23:00,18.173070029568414,98.7,0.775,0.95,345.3,13.17,0.0,985.746,2.169,LR,,
2023-12-22 06:24:00,18.17759293836295,98.7,0.981,1.267,347.2,18.41,0.0,985.734,2.442,LR,,
2023-12-22 06:25:00,18.20462020425665,98.7,0.972,1.149,351.3,5.999,0.0,985.725,2.727,LR,,
2023-12-22 06:26:00,18.18893519030892,98.7,1.069,1.166,347.8,1.895,0.0,985.722,3.064,LR,,
2023-12-22 06:27:00,18.194267885171367,98.7,1.088,1.183,348.6,6.922,0.0,985.713,3.437,LR,,
2023-12-22 06:28:00,18.193054080568427,98.7,1.171,1.367,346.4,10.21,0.0,985.706,3.834,LR,,
2023-12-22 06:29:00,18.178703552084688,98.7,1.005,1.233,346.1,6.193,0.0,985.71,4.242,LR,,
2023-12-22 06:30:00,18.173036798606688,98.7,0.991,1.25,345.6,9.29,0.0,985.711,4.721,LR,,
2023-12-22 06:31:00,18.167331567172987,98.7,0.886,1.083,344.7,11.53,0.0,985.719,5.264,LR,,
2023-12-22 06:32:00,18.153489997103524,98.7,1.153,1.416,351.6,4.683,0.0,985.719,5.896,LR,,
2023-12-22 06:33:00,18.145301188528222,98.7,1.148,1.316,345.6,7.572,0.0,985.719,6.652,LR,,
2023-12-22 06:34:00,18.132878055826243,98.7,1.149,1.299,347.6,8.47,0.0,985.718,7.638,LR,,
2023-12-22 06:35:00,18.13028079381551,98.7,1.044,1.216,350.2,9.21,0.0,985.718,8.93,LR,,
2023-12-22 06:36:00,18.121028594464043,98.6,0.746,0.95,353.1,12.24,0.0,985.726,10.54,LR,,
2023-12-22 06:37:00,18.11551575280891,98.6,1.122,1.216,2.699,6.415,0.0,985.727,12.23,LR,,
2023-12-22 06:38:00,18.11026700984977,98.7,1.119,1.299,355.3,8.21,0.0,985.729,14.03,LR,,
2023-12-22 06:39:00,18.1006790028848,98.7,1.125,1.433,351.4,11.97,0.0,985.733,16.16,LR,,
2023-12-22 06:40:00,18.10182284756836,98.7,0.981,1.299,359.0,6.523,0.0,985.731,18.81,LR,,
2023-12-22 06:41:00,18.09880232804471,98.7,0.988,1.216,353.3,17.33,0.0,985.728,22.02,LR,,
2023-12-22 06:42:00,18.101637453781716,98.7,0.672,0.916,9.93,21.78,0.0,985.725,25.03,LR,,
2023-12-22 06:43:00,18.10789012158538,98.7,1.119,1.333,359.2,9.45,0.0,985.73,27.68,LR,,
2023-12-22 06:44:00,18.112486488295296,98.7,1.258,1.433,358.1,13.09,0.0,985.746,30.36,LR,,
2023-12-22 06:45:00,18.121131785345245,98.7,1.306,1.999,358.9,4.217,0.0,985.756,32.91,LR,,
2023-12-22 06:46:00,18.12458430737169,98.7,1.386,1.799,352.2,16.13,0.0,985.766,35.65,LR,,
2023-12-22 06:47:00,18.14261997461409,98.8,1.367,1.715,352.4,14.02,0.0,985.778,38.49,LR,,
2023-12-22 06:48:00,18.15919522853722,98.8,1.316,1.566,357.9,13.46,0.0,985.785,41.82,LR,,
2023-12-22 06:49:00,18.185528142230183,98.8,1.231,1.749,346.6,12.71,0.0,985.793,42.55,LR,,
2023-12-22 06:50:00,18.20914311305118,98.8,1.013,1.166,349.7,16.15,0.0,985.806,43.48,LR,,
2023-12-22 06:51:00,18.22634450825372,98.8,1.277,1.666,345.7,17.37,0.0,985.824,44.74,LR,,
2023-12-22 06:52:00,18.25033551364197,98.9,1.244,1.367,356.1,14.81,0.0,985.839,45.71,LR,,
2023-12-22 06:53:00,18.2995663089812,98.9,1.329,1.683,359.8,15.49,0.0,985.855,46.33,LR,,
2023-12-22 06:54:00,18.328484241698916,98.9,1.336,1.617,1.927,7.28,0.0,985.863,48.23,LR,,
2023-12-22 06:55:00,18.336812970113247,98.9,1.185,1.549,0.661,5.621,0.0,985.87,49.56,LR,,
2023-12-22 06:56:00,18.353438944978045,98.9,0.972,1.766,353.9,29.99,0.0,985.884,50.34,LR,,
2023-12-22 06:57:00,18.38058864073084,98.9,1.091,1.267,345.2,7.885,0.0,985.9,49.58,LR,,
2023-12-22 06:58:00,18.39040226843621,98.9,1.258,1.6,344.4,12.99,0.0,985.911,47.92,LR,,
2023-12-22 06:59:00,18.41601459495843,98.9,0.974,1.2,5.199,13.75,0.0,985.926,45.79,LR,,
2023-12-22 07:00:00,18.43084609788849,98.9,0.996,1.299,2.2,11.9,0.0,985.94,43.77,LR,,
2023-12-22 07:01:00,18.44717124509956,98.8,1.21,1.45,357.1,10.27,0.0,985.941,41.39,LR,,
2023-12-22 07:02:00,18.469073946891267,98.8,1.071,1.333,8.3,18.12,0.0,985.949,39.62,LR,,
2023-12-22 07:03:00,20.85,98.8,1.214,1.35,7.95,9.89,0.0,985.943,38.73,,,
2023-12-22 07:04:00,20.95,98.7,0.933,1.25,14.48,26.83,0.0,985.94,37.21,,,
2023-12-22 07:05:00,18.513773088446086,98.7,0.78,1.166,358.9,8.47,0.0,985.939,36.04,LR,,
2023-12-22 07:06:00,18.50980286301549,98.7,0.964,1.233,358.6,7.835,0.0,985.944,35.09,LR,,
2023-12-22 07:07:00,18.5142925408482,98.7,1.46,1.583,358.3,5.893,0.0,985.947,33.46,LR,,
2023-12-22 07:08:00,18.51502187300881,98.7,1.272,1.465,2.464,11.57,0.0,985.942,33.7,LR,,
2023-12-22 07:09:00,18.525682015739832,98.7,1.328,1.683,353.8,18.12,0.0,985.943,34.4,LR,,
2023-12-22 07:10:00,18.513201166104352,98.7,1.083,1.499,343.3,18.61,0.0,985.945,36.21,LR,,
2023-12-22 07:11:00,18.533080277225014,98.7,0.867,1.382,339.7,36.42,0.0,985.944,39.62,LR,,
2023-12-22 07:12:00,18.56136157467549,98.7,1.027,1.25,19.31,14.46,0.0,985.95,42.41,LR,,
2023-12-22 07:13:00,18.56412499149497,98.6,1.42,1.799,8.56,16.33,0.0,985.956,47.13,LR,,
2023-12-22 07:14:00,18.60015435002808,98.6,1.027,1.233,16.73,10.66,0.0,985.986,52.65,LR,,
2023-12-22 07:15:00,18.594903858070985,98.6,1.148,1.583,13.12,12.1,0.0,986.009,59.32,LR,,
2023-12-22 07:16:00,18.583808214841163,98.6,0.631,1.35,10.81,6.526,0.0,986.028,64.91,LR,,
2023-12-22 07:17:00,18.588875062009567,98.7,1.139,1.482,8.06,13.07,0.0,986.044,70.25,LR,,
2023-12-22 07:18:00,18.60738820570247,98.7,0.68,1.284,3.399,21.49,0.0,986.063,73.62,LR,,
2023-12-22 07:19:00,18.609445027335244,98.7,0.491,0.799,22.63,15.09,0.0,986.084,76.86,LR,,
2023-12-22 07:20:00,18.61826872217983,98.7,0.711,0.916,16.46,10.41,0.0,986.087,79.84,LR,,
2023-12-22 07:21:00,18.639875843311767,98.7,0.733,1.367,36.61,31.9,0.0,986.101,84.2,LR,,
2023-12-22 07:22:00,18.671291345154927,98.6,0.916,1.25,22.53,17.93,0.0,986.121,87.5,LR,,
2023-12-22 07:23:00,18.690860883631988,98.5,0.933,1.2,16.83,8.5,0.0,986.123,91.2,LR,,
2023-12-22 07:24:00,18.731472616891075,98.5,1.095,1.333,26.63,16.28,0.0,986.121,94.5,LR,,
2023-12-22 07:25:00,18.771388248951283,98.6,1.391,1.766,46.68,5.056,0.0,986.131,99.1,LR,,
2023-12-22 07:26:00,18.804636700684963,98.6,0.935,1.2,24.11,13.91,0.0,986.126,102.1,LR,,
2023-12-22 07:27:00,18.837523109835324,98.5,0.93,1.132,24.18,17.15,0.0,986.127,105.8,LR,,
2023-12-22 07:28:00,18.840737768135494,98.5,1.605,1.965,36.46,11.62,0.0,986.118,119.5,LR,,
2023-12-22 07:29:00,18.843226592271066,98.3,1.692,1.916,34.26,12.44,0.0,986.128,136.4,LR,,
2023-12-22 07:30:00,18.87005097439827,98.3,1.047,1.299,18.23,26.07,0.0,986.15,157.0,LR,,
2023-12-22 07:31:00,18.958602742482164,98.3,0.988,2.132,17.67,30.36,0.0,986.158,166.1,LR,,
2023-12-22 07:32:00,19.06195802952835,98.4,1.671,2.166,25.72,21.15,0.0,986.171,216.8,LR,,
2023-12-22 07:33:00,19.14434108171197,98.4,0.869,1.267,22.48,24.51,0.0,986.186,215.9,LR,,
2023-12-22 07:34:00,19.281863044435017,98.4,0.859,1.066,24.94,19.23,0.0,986.195,218.7,LR,,
2023-12-22 07:35:00,19.395143895057743,98.4,1.397,1.732,21.95,11.36,0.0,986.2,197.5,LR,,
2023-12-22 07:36:00,19.50957383735781,98.4,0.653,1.149,41.94,27.5,0.0,986.22,191.6,LR,,
2023-12-22 07:37:00,19.59741901025499,98.3,0.842,1.183,42.56,15.35,0.0,986.247,169.1,LR,,
2023-12-22 07:38:00,19.60125456284052,97.7,1.236,1.632,17.09,22.28,0.0,986.262,172.7,LR,,
2023-12-22 07:39:00,19.654754662266114,97.5,0.872,1.034,359.4,27.42,0.0,986.28,141.8,LR,,
2023-12-22 07:40:00,19.73811015733059,97.6,0.53,0.75,36.25,13.01,0.0,986.295,143.2,LR,,
2023-12-22 07:41:00,19.67962191564593,97.5,0.991,1.683,49.86,12.97,0.0,986.308,164.4,LR,,
2023-12-22 07:42:00,19.69826448518976,97.0,1.2,1.916,59.28,10.04,0.0,986.308,148.9,LR,,
2023-12-22 07:43:00,19.690596878014617,97.0,0.898,1.149,62.97,9.11,0.0,986.315,150.8,LR,,
2023-12-22 07:44:00,19.68296774879508,97.0,0.355,1.049,12.47,12.55,0.0,986.31,159.0,LR,,
2023-12-22 07:45:00,19.694621322382798,97.0,0.092,0.549,61.63,0.0,0.0,986.322,218.2,LR,,
2023-12-22 07:46:00,19.72151566442947,96.4,1.814,2.166,35.13,6.999,0.0,986.324,320.3,LR,,
2023-12-22 07:47:00,19.815482330281256,95.7,1.952,2.482,35.42,13.13,0.0,986.348,198.8,LR,,
2023-12-22 07:48:00,19.96740204443361,96.0,1.253,1.85,58.02,22.01,0.0,986.383,221.4,LR,,
2023-12-22 07:49:00,19.98315526930294,96.1,1.005,1.833,45.58,27.23,0.0,986.407,167.8,LR,,
2023-12-22 07:50:00,20.00857345704855,96.0,1.688,2.166,49.33,9.78,0.0,986.432,175.8,LR,,
2023-12-22 07:51:00,20.017108567225375,95.3,2.086,2.349,47.29,8.51,0.0,986.451,156.0,LR,,
2023-12-22 07:52:00,20.09997609185133,95.2,1.882,2.049,56.02,14.39,0.0,986.47,132.7,LR,,
2023-12-22 07:53:00,20.13750609065727,95.5,1.056,1.333,44.79,13.0,0.0,986.489,125.5,LR,,
2023-12-22 07:54:00,20.037613819625456,95.6,1.652,1.933,45.05,10.72,0.0,986.493,121.6,LR,,
2023-12-22 07:55:00,20.011676179477647,95.1,1.074,1.85,40.01,25.89,0.0,986.516,123.4,LR,,
2023-12-22 07:56:00,20.043317302061197,95.2,0.988,1.566,32.97,9.07,0.0,986.532,123.7,LR,,
2023-12-22 07:57:00,19.991293356936666,95.2,1.178,1.549,46.96,13.75,0.0,986.545,125.8,LR,,
2023-12-22 07:58:00,19.9625992959612,95.2,1.544,1.766,33.62,10.74,0.0,986.547,144.8,LR,,
2023-12-22 07:59:00,19.960420044469423,95.1,1.557,1.899,44.8,13.42,0.0,986.55,132.3,LR,,
2023-12-22 08:00:00,19.94339704706152,95.2,0.93,1.083,43.61,13.36,0.0,986.557,131.5,LR,,
2023-12-22 08:01:00,19.918386375846847,95.1,1.209,1.683,31.84,15.39,0.0,986.568,138.9,LR,,
2023-12-22 08:02:00,19.90900125264836,95.0,1.056,1.299,18.86,12.15,0.0,986.579,146.0,LR,,
2023-12-22 08:03:00,19.91811877915476,95.0,1.18,1.367,25.94,15.11,0.0,986.587,150.6,LR,,
2023-12-22 08:04:00,19.95751146081694,95.0,1.083,1.433,9.94,13.4,0.0,986.587,154.7,LR,,
2023-12-22 08:05:00,19.955379432270732,95.0,1.277,1.7,32.68,8.47,0.0,986.588,159.6,LR,,
2023-12-22 08:06:00,19.995445478157905,95.0,0.85,1.166,35.24,8.44,0.0,986.591,166.7,LR,,
2023-12-22 08:07:00,20.02093362582298,94.9,0.746,1.216,29.35,17.92,0.0,986.597,166.9,LR,,
2023-12-22 08:08:00,20.07511583446353,94.9,0.806,1.499,58.96,8.98,0.0,986.611,167.9,LR,,
2023-12-22 08:09:00,20.128829311643543,94.9,1.268,1.482,51.33,11.21,0.0,986.611,170.7,LR,,
2023-12-22 08:10:00,20.15977258403035,94.7,0.916,1.0,44.33,9.85,0.0,986.615,175.0,LR,,
2023-12-22 08:11:00,20.21705576610185,94.3,1.013,1.117,27.45,18.07,0.0,986.615,180.5,LR,,
2023-12-22 08:12:00,20.229370460928667,94.3,0.816,1.0,46.72,14.62,0.0,986.64,186.3,LR,,
2023-12-22 08:13:00,20.24566762417188,94.4,0.347,0.632,20.71,16.74,0.0,986.664,191.9,LR,,
2023-12-22 08:14:00,20.32465412226469,94.5,0.034,0.201,47.09,0.0,0.0,986.689,198.0,LR,,
2023-12-22 08:15:00,20.391110798778215,94.6,0.413,0.983,22.55,20.51,0.0,986.719,202.7,LR,,
2023-12-22 08:16:00,20.38759706182227,94.5,0.374,0.6,35.63,16.12,0.0,986.735,206.8,LR,,
2023-12-22 08:17:00,20.483487625459805,93.6,0.053,0.284,56.92,0.343,0.0,986.75,208.7,LR,,
2023-12-22 08:18:00,20.51197530467268,93.7,0.808,1.465,30.03,11.16,0.0,986.773,213.2,LR,,
2023-12-22 08:19:00,20.479933661550117,92.8,1.095,1.6,43.21,17.76,0.0,986.777,229.1,LR,,
2023-12-22 08:20:00,20.531717993950416,92.5,0.95,1.399,50.82,6.786,0.0,986.772,293.8,LR,,
2023-12-22 08:21:00,20.62420325850717,91.3,0.913,1.2,24.48,9.02,0.0,986.754,414.6,LR,,
2023-12-22 08:22:00,20.891014650428293,90.3,0.903,1.1,43.98,21.34,0.0,986.731,431.1,LR,,
2023-12-22 08:23:00,21.139954780917808,91.1,1.069,1.45,28.52,15.06,0.0,986.721,294.7,LR,,
2023-12-22 08:24:00,21.44097482446749,91.0,1.527,1.766,35.44,7.767,0.0,986.725,269.8,LR,,
2023-12-22 08:25:00,21.46328679178809,90.5,1.661,1.965,44.44,11.21,0.0,986.719,261.4,LR,,
2023-12-22 08:26:00,21.32776043576832,90.6,1.231,1.666,34.35,18.19,0.0,986.72,259.7,LR,,
2023-12-22 08:27:00,21.25172624627764,90.3,1.345,1.566,47.22,11.94,0.0,986.73,261.1,LR,,
2023-12-22 08:28:00,21.05,90.2,1.754,2.149,57.01,11.95,0.0,986.748,267.5,,,
2023-12-22 08:29:00,21.43,90.3,0.808,1.183,80.0,23.14,0.0,986.778,294.4,,,
2023-12-22 08:30:00,22.84,90.6,0.556,1.299,78.32,15.36,0.0,986.793,372.0,,,
2023-12-22 08:31:00,21.26667493207293,90.4,0.653,0.767,75.2,15.29,0.0,986.807,421.6,LR,,
2023-12-22 08:32:00,21.440378416153894,89.5,0.33,0.816,12.1,32.32,0.0,986.811,561.1,LR,,
2023-12-22 08:33:00,21.828232711764123,89.9,0.6,0.933,30.66,35.92,0.0,986.822,620.6,LR,,
2023-12-22 08:34:00,22.1144842163112,88.9,0.685,1.499,75.3,19.32,0.0,986.835,377.1,LR,,
2023-12-22 08:35:00,20.95,88.6,0.342,0.683,43.11,13.33,0.0,986.843,313.5,,,
2023-12-22 08:36:00,21.05,88.0,1.428,1.899,25.68,16.49,0.0,986.824,307.5,,,
2023-12-22 08:37:00,21.1,86.6,0.867,1.316,36.8,9.63,0.0,986.811,292.6,,,
2023-12-22 08:38:00,21.09,86.7,0.808,1.216,25.44,16.49,0.0,986.82,314.5,,,
2023-12-22 08:39:00,21.09,87.1,0.988,1.566,42.58,9.56,0.0,986.81,303.5,,,
2023-12-22 08:40:00,21.09,87.7,1.08,1.867,45.98,13.63,0.0,986.81,311.1,,,
2023-12-22 08:41:00,21.09,87.4,0.702,1.117,20.36,37.82,0.0,986.823,305.6,,,
2023-12-22 08:42:00,21.09,87.3,0.719,1.117,61.82,29.15,0.0,986.831,314.2,,,
2023-12-22 08:43:00,21.12,88.0,1.052,1.783,77.33,26.13,0.0,986.837,350.7,,,
2023-12-22 08:44:00,21.18,88.1,0.935,1.499,56.15,26.67,0.0,986.85,298.0,,,
2023-12-22 08:45:00,21.25,87.6,1.125,1.916,14.11,4.48,0.0,986.869,281.1,,,
2023-12-22 08:46:00,21.31,87.3,1.175,2.149,75.33,35.41,0.0,986.882,300.1,,,
2023-12-22 08:47:00,21.37,86.2,1.267,1.816,50.94,29.4,0.0,986.891,295.0,,,
2023-12-22 08:48:00,21.37,85.6,1.363,1.632,62.12,23.93,0.0,986.895,299.6,,,
2023-12-22 08:49:00,21.37,86.1,0.772,1.066,52.12,9.53,0.0,986.924,304.8,,,
2023-12-22 08:50:00,21.41,86.6,1.03,1.399,47.26,32.03,0.0,986.937,306.2,,,
2023-12-22 08:51:00,21.44,85.9,1.166,2.033,4.91,25.46,0.0,986.946,307.5,,,
2023-12-22 08:52:00,21.46,85.9,1.394,2.066,43.1,20.33,0.0,986.964,314.8,,,
2023-12-22 08:53:00,21.47,86.1,1.358,1.766,39.04,41.36,0.0,986.98,318.1,,,
2023-12-22 08:54:00,21.5,85.7,1.829,2.283,47.83,16.63,0.0,986.982,312.4,,,
2023-12-22 08:55:00,21.5,84.5,1.719,2.166,18.66,9.54,0.0,987.006,317.6,,,
2023-12-22 08:56:00,21.51,86.1,0.617,1.382,70.62,34.24,0.0,987.022,335.7,,,
2023-12-22 08:57:00,21.57,86.6,0.595,1.083,62.16,37.62,0.0,987.026,326.8,,,
2023-12-22 08:58:00,21.62,85.3,0.996,1.216,25.05,11.36,0.0,987.037,322.5,,,
2023-12-22 08:59:00,21.68,85.1,0.974,1.333,37.44,10.85,0.0,987.051,333.3,,,
2023-12-22 09:00:00,21.73,84.4,1.732,1.916,50.44,9.04,0.0,987.052,334.9,,,
2023-12-22 09:01:00,21.73,82.8,2.021,2.899,89.0,14.72,0.0,987.052,334.7,,,
2023-12-22 09:02:00,21.68,84.0,1.727,2.548,62.89,32.81,0.0,987.063,334.9,,,
2023-12-22 09:03:00,21.72,85.7,1.644,2.465,66.19,26.35,0.0,987.088,333.1,,,
2023-12-22 09:04:00,21.77,84.3,1.868,2.749,43.14,12.18,0.0,987.1,332.1,,,
2023-12-22 09:05:00,21.78,84.1,1.399,2.499,83.0,26.75,0.0,987.108,330.8,,,
2023-12-22 09:06:00,21.82,84.6,0.716,1.416,72.89,38.73,0.0,987.103,336.9,,,
2023-12-22 09:07:00,21.89,84.8,1.148,2.683,76.25,17.31,0.0,987.094,340.1,,,
2023-12-22 09:08:00,21.93,83.8,1.579,2.266,59.47,19.17,0.0,987.093,342.8,,,
2023-12-22 09:09:00,21.96,84.0,0.617,1.333,92.3,19.54,0.0,987.093,369.9,,,
2023-12-22 09:10:00,22.0,84.9,0.894,1.732,53.68,28.45,0.0,987.084,457.0,,,
2023-12-22 09:11:00,22.1,83.5,2.094,2.766,41.68,6.798,0.0,987.076,444.9,,,
2023-12-22 09:12:00,22.14,82.1,1.744,2.266,67.06,12.93,0.0,987.087,380.6,,,
2023-12-22 09:13:00,22.16,82.9,2.14,2.965,49.03,8.59,0.0,987.09,427.5,,,
2023-12-22 09:14:00,22.2,82.3,2.518,4.432,52.31,12.86,0.0,987.082,432.5,,,
2023-12-22 09:15:00,22.24,80.6,3.305,3.832,44.48,11.53,0.0,987.095,395.1,,,
2023-12-22 09:16:00,22.24,80.7,2.706,3.866,30.79,15.08,0.0,987.088,396.5,,,
2023-12-22 09:17:00,22.23,81.7,2.123,2.666,44.49,11.96,0.0,987.094,565.2,,,
2023-12-22 09:18:00,22.28,82.8,0.83,1.566,43.97,43.86,0.0,987.11,686.0,,,
2023-12-22 09:19:00,22.44,84.0,1.008,2.283,18.67,38.9,0.0,987.098,575.3,,,
2023-12-22 09:20:00,22.59,82.3,1.404,1.783,24.64,27.35,0.0,987.092,532.6,,,
2023-12-22 09:21:00,22.72,79.63,3.271,4.532,24.14,15.3,0.0,987.074,613.3,,,
2023-12-22 09:22:00,22.74,78.71,2.261,3.249,44.47,16.57,0.0,987.072,579.9,,,
2023-12-22 09:23:00,22.72,78.28,2.73,3.332,61.86,13.19,0.0,987.079,585.3,,,
2023-12-22 09:24:00,22.6,79.24,1.358,1.916,31.74,7.761,0.0,987.08,405.9,,,
2023-12-22 09:25:00,22.56,80.6,1.877,3.033,43.76,25.52,0.0,987.071,426.7,,,
2023-12-22 09:26:00,22.56,80.6,1.027,1.416,54.08,6.315,0.0,987.085,466.7,,,
2023-12-22 09:27:00,22.64,80.2,2.933,3.749,64.06,9.28,0.0,987.069,497.7,,,
2023-12-22 09:28:00,22.65,79.88,2.052,2.565,59.14,26.71,0.0,987.074,557.2,,,
2023-12-22 09:29:00,22.68,79.73,1.35,1.816,65.37,25.85,0.0,987.072,664.0,,,
2023-12-22 09:30:00,22.79,79.91,1.737,2.715,69.54,27.04,0.0,987.062,681.1,,,
2023-12-22 09:31:00,22.91,79.12,1.578,2.766,83.3,17.99,0.0,987.053,768.3,,,
2023-12-22 09:32:00,23.01,78.28,2.638,3.298,59.85,14.91,0.0,987.066,762.8,,,
2023-12-22 09:33:00,23.11,78.31,1.714,2.599,63.91,9.11,0.0,987.058,858.0,,,
2023-12-22 09:34:00,23.27,78.98,1.697,2.149,67.88,14.71,0.0,987.046,756.5,,,
2023-12-22 09:35:00,23.48,77.05,1.095,1.632,45.81,32.65,0.0,987.02,592.5,,,
2023-12-22 09:36:00,23.58,76.91,2.064,2.798,53.38,17.43,0.0,987.002,402.5,,,
2023-12-22 09:37:00,23.59,76.94,0.952,1.516,41.03,50.18,0.0,987.005,407.9,,,
2023-12-22 09:38:00,23.56,77.9,1.052,1.516,53.76,20.45,0.0,986.988,389.6,,,
2023-12-22 09:39:00,23.55,77.81,1.635,2.565,80.1,18.67,0.0,986.962,387.8,,,
2023-12-22 09:40:00,23.5,77.24,1.639,2.7,66.75,12.4,0.0,986.954,424.7,,,
2023-12-22 09:41:00,23.38,76.67,2.14,3.482,67.28,27.4,0.0,986.963,442.6,,,
2023-12-22 09:42:00,23.28,76.82,2.389,3.182,74.25,22.07,0.0,986.956,415.0,,,
2023-12-22 09:43:00,23.2,76.75,2.071,2.866,71.82,18.82,0.0,986.94,454.0,,,
2023-12-22 09:44:00,23.19,76.67,2.649,4.248,64.03,13.61,0.0,986.938,476.7,,,
2023-12-22 09:45:00,23.13,76.61,3.245,3.981,65.77,9.91,0.0,986.934,489.6,,,
2023-12-22 09:46:00,23.06,78.63,0.944,1.867,50.9,23.71,0.0,986.958,458.6,,,
2023-12-22 09:47:00,23.08,78.21,1.714,2.382,58.75,25.81,0.0,986.959,435.3,,,
2023-12-22 09:48:00,23.15,76.77,3.135,3.749,54.74,11.93,0.0,986.93,419.9,,,
2023-12-22 09:49:00,23.04,76.64,3.125,3.749,27.56,18.96,0.0,986.925,444.6,,,
2023-12-22 09:50:00,22.95,76.47,3.546,4.398,52.22,15.69,0.0,986.913,496.1,,,
2023-12-22 09:51:00,22.87,76.14,2.938,3.715,50.72,18.01,0.0,986.943,474.5,,,
2023-12-22 09:52:00,22.81,76.23,3.337,3.631,50.65,9.7,0.0,986.954,462.1,,,
2023-12-22 09:53:00,22.76,77.49,1.397,2.666,63.66,41.45,0.0,986.964,454.3,,,
2023-12-22 09:54:00,22.81,78.64,2.174,3.949,56.09,30.29,0.0,986.968,465.9,,,
2023-12-22 09:55:00,22.94,77.45,2.542,3.499,48.81,17.53,0.0,986.958,469.3,,,
2023-12-22 09:56:00,23.02,77.86,2.261,3.398,60.39,14.87,0.0,986.984,454.6,,,
2023-12-22 09:57:00,23.06,76.66,2.866,4.282,72.68,19.86,0.0,986.978,439.5,,,
2023-12-22 09:58:00,23.11,77.19,1.933,2.399,66.94,22.34,0.0,986.98,441.5,,,
2023-12-22 09:59:00,23.1,76.76,2.594,3.516,45.17,14.29,0.0,986.972,442.9,,,
2023-12-22 10:00:00,23.1,77.05,1.233,2.266,55.66,19.35,0.0,986.99,444.7,,,
2023-12-22 10:01:00,23.13,78.14,1.005,1.683,69.74,21.29,0.0,986.974,437.9,,,
2023-12-22 10:02:00,23.22,77.22,1.627,2.683,32.81,10.4,0.0,986.965,433.0,,,
2023-12-22 10:03:00,23.28,77.8,1.275,1.666,51.12,2.68,0.0,986.972,433.8,,,
2023-12-22 10:04:00,23.33,77.15,2.166,3.565,41.47,11.79,0.0,986.963,441.3,,,
2023-12-22 10:05:00,23.32,76.1,2.305,3.465,45.2,18.23,0.0,986.953,452.7,,,
2023-12-22 10:06:00,23.26,76.6,2.196,2.866,42.83,21.49,0.0,986.957,461.3,,,
2023-12-22 10:07:00,23.24,76.51,2.496,3.465,44.0,10.5,0.0,986.94,480.8,,,
2023-12-22 10:08:00,23.19,76.83,1.319,2.232,41.22,48.1,0.0,986.956,487.0,,,
2023-12-22 10:09:00,23.2,77.31,3.397,4.082,46.74,7.62,0.0,986.931,484.9,,,
2023-12-22 10:10:00,23.19,75.96,2.574,3.065,36.78,27.11,0.0,986.938,474.9,,,
2023-12-22 10:11:00,23.15,77.38,2.385,3.398,51.02,35.07,0.0,986.921,472.2,,,
2023-12-22 10:12:00,23.16,78.18,1.306,1.749,38.76,26.58,0.0,986.913,477.8,,,
2023-12-22 10:13:00,23.27,76.96,2.586,3.715,57.04,32.46,0.0,986.903,482.3,,,
2023-12-22 10:14:00,23.35,76.6,1.919,3.283,33.26,24.07,0.0,986.888,459.1,,,
2023-12-22 10:15:00,23.43,77.66,1.408,3.398,23.26,23.46,0.0,986.889,444.3,,,
2023-12-22 10:16:00,23.47,76.08,3.135,3.715,48.87,17.24,0.0,986.867,434.3,,,
2023-12-22 10:17:00,23.43,74.71,3.429,4.714,59.65,7.049,0.0,986.86,429.7,,,
2023-12-22 10:18:00,23.32,74.75,2.491,4.165,53.37,18.7,0.0,986.863,435.0,,,
2023-12-22 10:19:00,23.25,75.29,2.627,3.465,63.3,25.87,0.0,986.861,431.3,,,
2023-12-22 10:20:00,23.2,76.44,1.965,2.783,51.67,31.2,0.0,986.861,431.0,,,
2023-12-22 10:21:00,23.2,76.15,2.241,2.95,53.75,19.68,0.0,986.863,437.3,,,
2023-12-22 10:22:00,23.21,76.8,1.96,2.798,72.09,15.04,0.0,986.856,434.8,,,
2023-12-22 10:23:00,23.29,77.19,0.95,1.965,54.34,49.46,0.0,986.842,443.4,,,
2023-12-22 10:24:00,23.42,76.73,0.655,1.149,84.5,25.78,0.0,986.833,436.5,,,
2023-12-22 10:25:00,23.61,76.85,0.986,1.549,90.3,22.47,0.0,986.83,426.0,,,
