Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,WDIR_flag,WDIR_avg_flag
2024-01-01 04:00:00,15.092070378219246,98.4,1.188,1.382,51.12,9.33,0.0,986.337,-0.001,,,
2024-01-01 04:01:00,15.089288530926863,98.4,1.149,1.316,50.33,8.33,0.0,986.337,-0.001,,,
2024-01-01 04:02:00,15.08650668363448,98.4,0.983,1.083,52.92,5.375,0.0,986.339,-0.001,,,
2024-01-01 04:03:00,15.087162473667474,98.4,0.838,1.149,56.95,4.015,0.0,986.345,-0.001,,,
2024-01-01 04:04:00,15.091949390218536,98.4,1.08,1.367,57.0,6.929,0.0,986.357,-0.001,,,
2024-01-01 04:05:00,15.088896050528351,98.4,1.091,1.482,55.29,9.42,0.0,986.366,-0.001,,,
2024-01-01 04:06:00,15.087836967159507,98.4,1.022,1.284,48.0,12.05,0.0,986.365,-0.001,,,
2024-01-01 04:07:00,15.081803348166089,98.5,0.928,1.233,59.4,11.12,0.0,986.36,-0.001,,,
2024-01-01 04:08:00,15.069280797847895,98.5,1.012,1.416,55.39,7.489,0.0,986.35,-0.001,,,
2024-01-01 04:09:00,15.06770620038898,98.5,1.044,1.382,62.43,20.76,0.0,986.346,0.0,,,
2024-01-01 04:10:00,15.059393681806714,98.5,0.942,1.183,59.82,8.7,0.0,986.345,-0.001,,,
2024-01-01 04:11:00,15.047265657577844,98.5,1.027,1.333,57.31,15.13,0.0,986.343,0.0,,,
2024-01-01 04:12:00,15.03391840161212,98.4,1.21,1.45,58.59,12.86,0.0,986.339,-0.001,,,
2024-01-01 04:13:00,15.016962547015549,98.4,0.768,0.983,49.4,8.86,0.0,986.333,-0.001,,,
2024-01-01 04:14:00,15.003874801544177,98.4,1.102,1.35,50.29,13.52,0.0,986.34,-0.001,,,
2024-01-01 04:15:00,14.997710842820402,98.4,1.261,1.749,53.04,6.113,0.0,986.357,-0.001,,,
2024-01-01 04:16:00,14.993801235395534,98.5,1.261,1.499,61.42,11.33,0.0,986.38,-0.001,,,
2024-01-01 04:17:00,14.994951498127218,98.5,1.224,1.666,54.71,10.48,0.0,986.394,-0.002,,,
2024-01-01 04:18:00,14.986589882964932,98.5,1.202,1.6,55.98,9.14,0.0,986.406,-0.001,,,
2024-01-01 04:19:00,14.982935110169604,98.5,1.663,2.1,60.36,10.99,0.0,986.402,0.0,,,
2024-01-01 04:20:00,14.9841163505053,98.5,1.428,1.766,60.75,10.61,0.0,986.395,-0.001,,,
2024-01-01 04:21:00,14.972837580214096,98.5,1.358,1.833,46.7,10.95,0.0,986.397,-0.001,,,
2024-01-01 04:22:00,14.9642462631953,98.6,1.321,1.899,57.78,10.86,0.0,986.404,-0.001,,,
2024-01-01 04:23:00,14.953729658860391,98.6,1.464,1.867,54.53,10.33,0.0,986.4,-0.001,,,
2024-01-01 04:24:00,14.944013796366152,98.6,1.367,1.965,58.78,10.28,0.0,986.391,-0.001,,,
2024-01-01 04:25:00,14.939632511083284,98.6,1.574,1.933,50.48,14.59,0.0,986.395,-0.001,,,
2024-01-01 04:26:00,14.926778558850016,98.7,1.102,1.482,58.01,15.54,0.0,986.387,-0.001,,,
2024-01-01 04:27:00,14.918357910895072,98.7,1.11,1.649,59.51,10.48,0.0,986.379,-0.001,,,
2024-01-01 04:28:00,14.928908415249538,98.7,1.141,1.516,54.45,13.96,0.0,986.374,-0.001,,,
2024-01-01 04:29:00,14.932248151656426,98.7,0.983,1.1,60.76,10.38,0.0,986.361,-0.002,,,
2024-01-01 04:30:00,14.926641789805725,98.7,0.75,0.983,65.71,7.544,0.0,986.354,-0.001,,,
2024-01-01 04:31:00,14.922416561509332,98.7,1.119,1.499,67.57,8.45,0.0,986.354,-0.001,,,
2024-01-01 04:32:00,14.925078882008702,98.6,1.222,1.649,71.7,16.87,0.0,986.366,-0.001,,,
2024-01-01 04:33:00,14.92288005660395,98.6,0.981,1.2,67.17,9.89,0.0,986.377,-0.001,,,
2024-01-01 04:34:00,14.910528759832696,98.6,1.022,1.267,63.69,12.75,0.0,986.398,-0.001,,,
2024-01-01 04:35:00,14.905034034253127,98.6,1.1,1.316,77.8,14.62,0.0,986.42,-0.001,,,
2024-01-01 04:36:00,14.894023541702676,98.7,1.136,1.267,70.08,21.31,0.0,986.44,0.0,,,
2024-01-01 04:37:00,14.885542107505811,98.7,1.071,1.284,61.55,24.68,0.0,986.455,-0.002,,,
2024-01-01 04:38:00,14.884568358668956,98.7,1.175,2.066,52.07,11.56,0.0,986.459,-0.001,,,
2024-01-01 04:39:00,14.877861999632708,98.8,1.0,1.549,72.27,15.74,0.0,986.471,-0.001,,,
2024-01-01 04:40:00,14.876109134829704,98.8,1.183,1.482,59.91,23.03,0.0,986.478,-0.002,,,
2024-01-01 04:41:00,14.869215741202968,98.8,1.193,1.732,70.53,7.903,0.0,986.475,-0.001,,,
2024-01-01 04:42:00,14.864047741673788,98.8,0.92,1.233,70.61,9.64,0.0,986.48,0.0,,,
2024-01-01 04:43:00,14.860314063660594,98.9,1.149,1.482,63.38,21.56,0.0,986.489,-0.001,,,
2024-01-01 04:44:00,14.862156938860268,98.9,1.197,1.749,67.23,14.36,0.0,986.495,-0.001,,,
2024-01-01 04:45:00,14.859485266631346,98.9,1.435,1.7,54.23,15.85,0.0,986.494,-0.001,,,
2024-01-01 04:46:00,14.850726787447272,98.9,1.28,1.6,65.81,20.42,0.0,986.504,-0.001,,,
2024-01-01 04:47:00,14.84205072037969,98.9,1.188,1.649,64.37,10.84,0.0,986.505,-0.001,,,
2024-01-01 04:48:00,14.84948300742034,99.0,1.049,1.25,55.95,15.67,0.0,986.525,-0.001,,,
2024-01-01 04:49:00,14.862573090824176,99.0,1.149,1.683,64.57,12.02,0.0,986.555,-0.001,,,
2024-01-01 04:50:00,14.864996942220635,99.1,1.086,1.399,69.65,8.1,0.0,986.576,-0.001,,,
2024-01-01 04:51:00,14.849582954029644,99.1,0.986,1.132,54.46,6.893,0.0,986.593,-0.001,,,
2024-01-01 04:52:00,14.834695585107651,99.1,1.057,1.299,57.69,12.25,0.0,986.608,-0.001,,,
2024-01-01 04:53:00,14.813183684782697,99.1,1.022,1.35,56.4,9.92,0.0,986.61,-0.001,,,
2024-01-01 04:54:00,14.80332520841319,99.1,0.981,1.149,59.2,15.79,0.0,986.616,-0.001,,,
2024-01-01 04:55:00,14.807251181364755,99.1,1.139,1.416,59.22,11.11,0.0,986.614,-0.001,,,
2024-01-01 04:56:00,14.829135397421428,99.1,1.035,1.433,60.24,6.411,0.0,986.613,-0.001,,,
2024-01-01 04:57:00,14.825846511043816,99.0,0.938,1.367,68.67,18.09,0.0,986.608,-0.001,,,
2024-01-01 04:58:00,14.826937156499762,99.0,0.882,1.35,61.39,9.68,0.0,986.614,-0.001,,,
2024-01-01 04:59:00,14.825403472857491,99.0,1.216,1.882,64.87,14.47,0.0,986.611,-0.001,,,
2024-01-01 05:00:00,14.825978604223362,99.0,1.284,1.916,67.97,16.29,0.0,986.6,-0.001,,,
2024-01-01 05:01:00,14.829580189057006,99.1,1.091,1.749,74.49,12.52,0.0,986.599,-0.001,,,
2024-01-01 05:02:00,14.822368836626344,99.1,1.397,1.783,48.69,13.76,0.0,986.595,0.0,,,
2024-01-01 05:03:00,14.80506813700355,99.2,1.231,1.732,61.14,12.88,0.0,986.589,-0.001,,,
2024-01-01 05:04:00,14.796400252699293,99.2,1.114,1.299,62.5,13.98,0.0,986.595,-0.001,,,
2024-01-01 05:05:00,14.794112585864042,99.2,0.86,1.149,58.17,21.15,0.0,986.597,-0.001,,,
2024-01-01 05:06:00,14.786525410803089,99.2,1.367,1.7,57.64,13.81,0.0,986.595,-0.001,,,
2024-01-01 05:07:00,14.794515294716746,99.1,1.321,1.549,71.35,6.404,0.0,986.595,-0.001,,,
2024-01-01 05:08:00,14.803282541147226,99.1,1.358,1.899,71.91,13.77,0.0,986.603,-0.001,,,
2024-01-01 05:09:00,14.809275246323995,99.2,1.709,2.45,83.0,12.59,0.0,986.598,0.0,,,
2024-01-01 05:10:00,14.80398392086167,99.2,1.627,2.183,71.53,17.17,0.0,986.602,-0.001,,,
2024-01-01 05:11:00,14.808476257932648,99.2,1.425,1.85,71.21,21.53,0.0,986.623,-0.001,,,
2024-01-01 05:12:00,14.81323278136272,99.3,1.544,2.016,56.99,23.2,0.0,986.648,-0.001,,,
2024-01-01 05:13:00,14.8261387525915,99.3,1.561,1.982,70.35,13.43,0.0,986.681,-0.001,,,
2024-01-01 05:14:00,14.824281849797474,99.3,1.6,2.083,64.7,9.47,0.0,986.721,0.0,,,
2024-01-01 05:15:00,14.834868592103849,99.3,1.595,2.016,70.52,16.94,0.0,986.752,-0.001,,,
2024-01-01 05:16:00,14.891733536935025,99.3,1.477,1.999,60.83,20.69,0.0,986.774,-0.001,,,
2024-01-01 05:17:00,14.963255564348662,99.5,1.783,2.548,56.78,9.06,0.0,986.802,-0.001,,,
2024-01-01 05:18:00,15.048299608173531,99.4,1.714,2.117,64.15,27.32,0.0,986.814,-0.001,,,
2024-01-01 05:19:00,15.08203421898877,99.4,1.333,1.933,70.1,26.59,0.0,986.818,-0.001,,,
2024-01-01 05:20:00,15.070443919207644,99.3,1.719,2.166,61.32,7.491,0.0,986.822,-0.001,,,
2024-01-01 05:21:00,15.060680713582691,99.2,1.369,2.315,53.75,11.53,0.0,986.817,-0.001,,,
2024-01-01 05:22:00,15.054045077000987,99.1,1.595,1.916,47.39,16.72,0.0,986.826,-0.001,,,
2024-01-01 05:23:00,15.040313231158512,99.1,0.955,1.367,57.18,20.75,0.0,986.835,0.0,,,
2024-01-01 05:24:00,15.0319364194357,99.1,1.171,1.799,55.36,7.264,0.0,986.842,-0.001,,,
2024-01-01 05:25:00,15.028641688227172,99.0,1.057,1.816,68.39,24.7,0.0,986.85,-0.001,,,
2024-01-01 05:26:00,15.033457244449844,99.0,0.775,1.333,67.2,19.43,0.0,986.849,-0.001,,,
2024-01-01 05:27:00,15.0433227346165,99.0,1.452,2.016,49.45,4.44,0.0,986.864,-0.001,,,
2024-01-01 05:28:00,15.055401077782255,99.0,1.224,1.833,58.22,20.35,0.0,986.881,-0.001,,,
2024-01-01 05:29:00,15.066785639513746,99.0,1.078,1.482,65.4,22.56,0.0,986.888,-0.001,,,
2024-01-01 05:30:00,15.075928124091488,99.0,1.071,1.683,57.54,15.82,0.0,986.894,-0.001,,,
2024-01-01 05:31:00,15.07457738365811,99.0,1.505,1.816,77.65,9.37,0.0,986.902,-0.001,,,
2024-01-01 05:32:00,15.068661830249887,98.9,0.95,1.533,63.21,16.24,0.0,986.898,-0.001,,,
2024-01-01 05:33:00,15.070164536288084,98.9,1.403,1.899,59.01,13.38,0.0,986.893,-0.001,,,
2024-01-01 05:34:00,15.068526814654849,98.9,1.425,1.649,74.84,11.77,0.0,986.904,-0.001,,,
2024-01-01 05:35:00,15.067011834471682,98.9,1.319,2.298,73.64,12.5,0.0,986.911,-0.001,,,
2024-01-01 05:36:00,15.067774584911128,98.9,1.314,1.783,58.07,14.72,0.0,986.924,-0.001,,,
2024-01-01 05:37:00,15.064661627945195,98.9,0.903,1.482,72.57,19.25,0.0,986.944,-0.001,,,
2024-01-01 05:38:00,15.070585948599826,98.9,1.346,1.732,65.77,15.26,0.0,986.958,-0.001,,,
2024-01-01 05:39:00,15.078209946095765,98.9,1.222,1.35,74.24,12.29,0.0,986.981,0.0,,,
2024-01-01 05:40:00,15.07024227253978,98.9,0.952,1.166,63.63,12.83,0.0,986.999,0.0,,,
2024-01-01 05:41:00,15.06520169032534,98.9,0.969,1.382,81.0,16.23,0.0,987.026,-0.001,,,
2024-01-01 05:42:00,15.060483742779574,98.9,1.411,1.783,59.94,17.23,0.0,987.045,0.0,,,
2024-01-01 05:43:00,15.046574798559115,98.8,1.25,1.882,65.09,21.26,0.0,987.062,-0.001,,,
2024-01-01 05:44:00,15.039551065202152,98.8,0.689,0.933,67.56,19.36,0.0,987.068,0.0,,,
2024-01-01 05:45:00,15.043703817594675,98.8,1.11,1.617,70.46,17.33,0.0,987.068,0.0,,,
2024-01-01 05:46:00,15.050653906081672,98.8,0.978,1.117,64.37,20.72,0.0,987.063,0.0,,,
2024-01-01 05:47:00,15.04546837205963,98.8,0.983,1.965,78.09,11.71,0.0,987.069,0.001,,,
2024-01-01 05:48:00,15.041330816227504,98.8,0.85,1.367,66.74,11.48,0.0,987.068,0.0,,,
2024-01-01 05:49:00,15.035878173430874,98.8,0.842,1.066,80.1,11.29,0.0,987.065,0.001,,,
2024-01-01 05:50:00,15.026287390319036,98.7,1.163,1.632,78.52,11.19,0.0,987.052,0.002,,,
2024-01-01 05:51:00,15.007294027652012,98.7,0.816,1.316,59.39,6.697,0.0,987.047,0.002,,,
2024-01-01 05:52:00,14.995173601703437,98.7,1.161,1.499,64.01,6.379,0.0,987.052,0.003,,,
2024-01-01 05:53:00,15.004776074477228,98.7,0.988,1.333,73.91,10.47,0.0,987.056,0.005,,,
2024-01-01 05:54:00,15.003936756752262,98.7,0.894,1.284,66.62,12.65,0.0,987.062,0.005,,,
2024-01-01 05:55:00,14.99142764954527,98.6,0.808,1.233,72.73,12.49,0.0,987.072,0.006,,,
2024-01-01 05:56:00,14.9812576436859,98.7,0.711,1.0,69.62,7.71,0.0,987.092,0.008,,,
2024-01-01 05:57:00,14.965453220787236,98.6,0.724,1.549,67.28,5.653,0.0,987.105,0.009,,,
2024-01-01 05:58:00,14.94993870150386,98.6,1.052,1.367,79.33,6.733,0.0,987.118,0.013,,,
2024-01-01 05:59:00,14.913401494246388,98.6,0.991,1.416,68.83,10.31,0.0,987.12,0.016,,,
2024-01-01 06:00:00,14.872146923926238,98.6,1.119,1.367,80.1,10.25,0.0,987.113,0.021,,,
2024-01-01 06:01:00,14.84276495872226,98.6,1.095,1.433,79.09,17.54,0.0,987.105,0.027,,,
2024-01-01 06:02:00,14.814537932114648,98.5,1.153,1.316,88.7,13.46,0.0,987.093,0.036,,,
2024-01-01 06:03:00,14.78873592586979,98.4,0.894,1.083,82.9,3.133,0.0,987.083,0.046,,,
2024-01-01 06:04:00,14.76137042734476,98.4,0.916,1.066,84.8,10.83,0.0,987.074,0.061,,,
2024-01-01 06:05:00,14.735979312715925,98.4,0.869,1.1,81.7,13.09,0.0,987.068,0.081,,,
2024-01-01 06:06:00,14.702207879465757,98.3,0.672,1.382,90.5,5.465,0.0,987.064,0.108,,,
2024-01-01 06:07:00,14.671053177033516,98.2,1.125,1.566,88.6,10.84,0.0,987.069,0.144,,,
2024-01-01 06:08:00,14.64637863867958,98.1,0.904,1.284,82.6,10.68,0.0,987.069,0.191,,,
2024-01-01 06:09:00,14.62283741304756,98.0,0.663,0.799,93.3,23.82,0.0,987.084,0.25,,,
2024-01-01 06:10:00,14.602512013406194,97.8,0.456,0.916,91.7,2.566,0.0,987.083,0.323,,,
2024-01-01 06:11:00,14.586771299164935,97.7,0.706,1.25,96.5,12.66,0.0,987.074,0.409,,,
2024-01-01 06:12:00,14.569830641128886,97.7,0.731,0.882,92.7,6.462,0.0,987.059,0.507,,,
2024-01-01 06:13:00,14.543885436525615,97.8,0.689,1.0,96.6,7.551,0.0,987.037,0.617,,,
2024-01-01 06:14:00,14.532031534868535,97.9,0.758,1.083,100.6,5.291,0.0,987.013,0.739,,,
2024-01-01 06:15:00,14.52361205587976,98.0,0.816,0.966,104.1,4.014,0.0,987.003,0.876,,,
2024-01-01 06:16:00,14.519654520841094,98.0,0.724,0.799,110.1,2.288,0.0,986.984,1.03,,,
2024-01-01 06:17:00,14.509323782130505,98.0,0.736,0.784,122.1,5.029,0.0,986.971,1.203,,,
2024-01-01 06:18:00,14.511696199014596,97.9,0.75,0.867,125.6,1.66,0.0,986.97,1.398,,,
2024-01-01 06:19:00,14.509807149650332,97.7,0.894,1.0,120.1,3.208,0.0,986.975,1.613,,,
2024-01-01 06:20:00,14.499381724678326,97.7,1.025,1.083,116.4,1.266,0.0,986.994,1.847,,,
2024-01-01 06:21:00,14.495123765328604,97.6,1.178,1.284,116.7,2.343,0.0,987.002,2.101,,,
2024-01-01 06:22:00,14.485803013406834,97.6,1.185,1.299,114.0,2.011,0.0,986.997,2.378,,,
2024-01-01 06:23:00,14.476190604420411,97.7,0.996,1.1,114.6,4.567,0.0,987.004,2.681,,,
2024-01-01 06:24:00,14.482808122026162,97.7,1.275,1.433,112.7,0.884,0.0,987.014,3.014,,,
2024-01-01 06:25:00,14.489428562047346,97.7,0.969,1.117,106.9,5.047,0.0,987.014,3.374,,,
2024-01-01 06:26:00,14.49134975798179,97.7,1.272,1.45,107.0,3.195,0.0,987.012,3.757,,,
2024-01-01 06:27:00,14.491704539220704,97.8,1.224,1.333,108.4,3.405,0.0,987.01,4.159,,,
2024-01-01 06:28:00,14.481039476179555,97.8,1.299,1.45,109.1,2.091,0.0,986.998,4.581,,,
2024-01-01 06:29:00,14.477742407038631,97.8,1.148,1.416,100.2,5.849,0.0,986.984,5.03,,,
2024-01-01 06:30:00,14.476848147902723,97.8,1.202,1.399,96.0,9.09,0.0,986.971,5.501,,,
2024-01-01 06:31:00,14.472612983393692,97.9,1.149,1.299,95.0,8.51,0.0,986.957,6.005,,,
2024-01-01 06:32:00,14.47111378425407,97.9,1.163,1.367,94.0,6.698,0.0,986.948,6.569,,,
2024-01-01 06:33:00,14.472475045383172,98.0,0.889,1.166,94.8,8.51,0.0,986.946,7.229,,,
2024-01-01 06:34:00,14.477146234281378,98.0,1.132,1.416,87.1,10.56,0.0,986.954,8.18,,,
2024-01-01 06:35:00,14.485313216572887,98.1,1.641,1.882,87.6,6.814,0.0,986.972,9.45,,,
2024-01-01 06:36:00,14.486643500097914,98.1,1.666,1.799,86.2,6.934,0.0,986.989,11.43,,,
2024-01-01 06:37:00,14.48837064764473,98.2,1.68,1.766,84.1,6.471,0.0,987.002,14.0,,,
2024-01-01 06:38:00,14.493373238457949,98.3,1.722,1.882,85.8,1.808,0.0,987.027,16.72,,,
2024-01-01 06:39:00,14.498945700289209,98.3,1.639,1.916,85.2,6.09,0.0,987.04,19.73,,,
2024-01-01 06:40:00,14.498036244592775,98.5,1.647,1.965,87.6,4.183,0.0,987.054,22.93,,,
2024-01-01 06:41:00,14.503243404489409,98.5,1.977,2.183,89.7,11.83,0.0,987.07,26.16,,,
2024-01-01 06:42:00,14.507463956921058,98.5,1.53,2.266,94.7,14.63,0.0,987.075,29.55,,,
2024-01-01 06:43:00,14.508440043690316,98.5,1.639,1.982,101.5,8.33,0.0,987.083,32.85,,,
2024-01-01 06:44:00,14.509995937690135,98.5,1.737,1.982,84.4,10.91,0.0,987.09,35.57,,,
2024-01-01 06:45:00,14.510473460379044,98.6,1.846,2.215,83.8,13.07,0.0,987.101,38.5,,,
2024-01-01 06:46:00,14.513532644900204,98.6,1.494,1.816,87.8,6.788,0.0,987.112,41.81,,,
2024-01-01 06:47:00,14.520645219687736,98.7,1.913,2.382,91.5,11.31,0.0,987.122,45.42,,,
2024-01-01 06:48:00,14.531322556873858,98.7,1.671,2.049,89.7,7.723,0.0,987.129,49.28,,,
2024-01-01 06:49:00,14.540086296405766,98.8,1.556,2.016,94.9,7.971,0.0,987.133,52.75,,,
2024-01-01 06:50:00,14.551327075295813,99.0,1.846,2.416,88.9,15.54,0.0,987.129,55.63,,,
2024-01-01 06:51:00,14.561903881389547,99.2,1.43,2.215,90.8,12.65,0.0,987.132,58.73,,,
2024-01-01 06:52:00,14.570351415566847,99.1,1.601,1.867,91.1,3.718,0.0,987.138,62.36,,,
2024-01-01 06:53:00,14.587957799848526,99.3,1.6,1.85,100.1,6.993,0.0,987.156,66.33,,,
2024-01-01 06:54:00,14.612812358995855,99.3,1.666,2.548,90.0,11.83,0.0,987.172,71.3,,,
2024-01-01 06:55:00,14.657245932871684,99.2,1.601,2.533,79.03,7.561,0.0,987.196,75.19,,,
2024-01-01 06:56:00,14.70056314403538,99.3,1.513,1.999,99.9,20.0,0.0,987.216,78.68,,,
2024-01-01 06:57:00,14.733213538708672,99.2,1.324,1.965,82.5,18.38,0.0,987.235,82.2,,,
2024-01-01 06:58:00,14.784641037303627,99.1,1.838,2.349,84.7,19.74,0.0,987.254,85.8,,,
2024-01-01 06:59:00,14.828843155873743,98.9,1.824,1.999,79.0,14.39,0.0,987.274,89.3,,,
2024-01-01 07:00:00,14.867445341907104,98.6,1.535,2.016,77.61,15.85,0.0,987.293,92.9,,,
2024-01-01 07:01:00,14.90190412727748,98.4,1.438,1.766,67.57,13.36,0.0,987.303,96.3,,,
2024-01-01 07:02:00,14.95939388453758,98.3,1.557,2.315,76.35,18.25,0.0,987.305,100.0,,,
2024-01-01 07:03:00,15.44,98.1,1.375,1.749,68.97,21.68,0.0,987.303,103.7,,,
2024-01-01 07:04:00,15.44,97.9,1.486,1.666,58.29,15.64,0.0,987.307,107.4,,,
2024-01-01 07:05:00,15.53,97.8,1.824,2.249,64.47,13.59,0.0,987.315,110.8,,,
2024-01-01 07:06:00,15.6,97.6,2.152,2.565,68.56,7.65,0.0,987.323,114.3,,,
2024-01-01 07:07:00,15.71,97.4,1.522,2.999,53.01,20.76,0.0,987.336,117.6,,,
2024-01-01 07:08:00,15.8,97.1,1.632,2.232,81.6,6.66,0.0,987.354,121.0,,,
2024-01-01 07:09:00,15.88,96.8,1.71,2.366,78.48,9.19,0.0,987.372,124.2,,,
2024-01-01 07:10:00,15.94,96.4,1.644,2.083,80.9,6.225,0.0,987.391,127.6,,,
2024-01-01 07:11:00,16.04,96.1,1.981,2.399,68.8,21.05,0.0,987.4,131.1,,,
2024-01-01 07:12:00,16.15,95.7,1.132,1.666,75.9,23.3,0.0,987.42,134.6,,,
2024-01-01 07:13:00,16.2,95.2,1.08,2.049,70.18,34.39,0.0,987.438,138.1,,,
2024-01-01 07:14:00,16.26,95.0,0.974,1.482,71.5,10.08,0.0,987.458,141.3,,,
2024-01-01 07:15:00,16.32,94.9,1.469,1.766,63.4,22.05,0.0,987.458,144.6,,,
2024-01-01 07:16:00,16.41,94.7,1.408,1.617,72.92,8.37,0.0,987.476,147.9,,,
2024-01-01 07:17:00,16.48,94.4,1.6,2.548,63.17,10.44,0.0,987.497,151.3,,,
2024-01-01 07:18:00,16.58,93.9,1.569,2.366,75.98,13.18,0.0,987.518,154.8,,,
2024-01-01 07:19:00,16.68,93.3,1.469,1.715,71.25,16.21,0.0,987.537,157.9,,,
2024-01-01 07:20:00,16.75,93.0,1.214,1.666,80.2,23.37,0.0,987.535,161.2,,,
2024-01-01 07:21:00,16.83,92.6,1.731,2.416,69.87,11.28,0.0,987.537,164.5,,,
2024-01-01 07:22:00,16.89,92.4,1.324,1.965,68.13,9.8,0.0,987.542,167.8,,,
2024-01-01 07:23:00,16.96,92.0,1.595,2.066,82.3,4.773,0.0,987.542,170.9,,,
2024-01-01 07:24:00,17.05,91.7,1.216,1.916,92.0,26.51,0.0,987.537,174.2,,,
2024-01-01 07:25:00,17.15,91.3,1.027,1.299,73.0,12.71,0.0,987.538,177.9,,,
2024-01-01 07:26:00,17.27,90.4,1.63,1.95,86.2,23.7,0.0,987.541,181.2,,,
2024-01-01 07:27:00,17.35,90.1,1.261,1.783,72.09,19.22,0.0,987.562,184.8,,,
2024-01-01 07:28:00,17.42,89.8,1.42,2.1,81.6,18.22,0.0,987.581,188.2,,,
2024-01-01 07:29:00,17.5,90.3,1.841,2.849,86.3,23.06,0.0,987.599,191.6,,,
2024-01-01 07:30:00,17.6,89.4,1.125,1.95,74.54,11.11,0.0,987.617,195.0,,,
2024-01-01 07:31:00,17.7,89.1,0.966,1.183,72.9,19.52,0.0,987.631,198.7,,,
2024-01-01 07:32:00,17.78,88.8,0.767,1.632,66.63,14.67,0.0,987.661,201.9,,,
2024-01-01 07:33:00,17.87,88.3,1.845,2.382,79.32,8.09,0.0,987.693,204.8,,,
2024-01-01 07:34:00,17.94,87.8,1.627,2.215,86.7,11.81,0.0,987.725,207.6,,,
2024-01-01 07:35:00,17.99,88.0,1.663,2.582,71.89,24.66,0.0,987.762,210.9,,,
2024-01-01 07:36:00,18.03,87.9,2.154,2.916,81.4,9.84,0.0,987.803,214.4,,,
2024-01-01 07:37:00,18.08,87.2,1.302,1.867,76.79,21.53,0.0,987.849,217.6,,,
2024-01-01 07:38:00,18.14,87.1,1.505,2.433,80.4,18.57,0.0,987.89,221.5,,,
2024-01-01 07:39:00,18.2,86.8,1.17,1.85,76.04,27.32,0.0,987.916,224.8,,,
2024-01-01 07:40:00,18.24,87.0,1.877,2.382,74.86,11.76,0.0,987.92,227.9,,,
2024-01-01 07:41:00,18.29,87.3,0.833,1.25,67.93,26.08,0.0,987.921,231.6,,,
2024-01-01 07:42:00,18.37,87.4,1.108,1.6,76.29,29.25,0.0,987.918,234.6,,,
2024-01-01 07:43:00,18.45,86.5,1.867,2.548,77.89,21.32,0.0,987.912,238.5,,,
2024-01-01 07:44:00,18.5,86.6,1.03,1.549,86.1,12.24,0.0,987.918,241.5,,,
2024-01-01 07:45:00,18.54,86.5,1.618,2.433,88.2,14.31,0.0,987.929,244.8,,,
2024-01-01 07:46:00,18.59,86.4,1.057,1.799,73.13,32.18,0.0,987.944,248.1,,,
2024-01-01 07:47:00,18.64,86.6,1.369,2.132,50.56,24.88,0.0,987.962,251.3,,,
2024-01-01 07:48:00,18.68,86.4,1.947,2.45,71.22,13.65,0.0,987.977,254.3,,,
2024-01-01 07:49:00,18.69,86.4,1.328,2.1,63.16,35.16,0.0,987.998,257.9,,,
2024-01-01 07:50:00,18.75,85.9,1.455,2.083,77.51,16.37,0.0,988.018,261.1,,,
2024-01-01 07:51:00,18.83,85.7,1.363,1.766,68.29,16.93,0.0,988.051,264.8,,,
2024-01-01 07:52:00,18.88,85.8,1.588,2.465,66.87,19.49,0.0,988.08,268.2,,,
2024-01-01 07:53:00,18.94,85.5,1.255,1.816,84.1,14.11,0.0,988.087,271.3,,,
2024-01-01 07:54:00,19.02,85.4,1.114,1.816,84.9,21.57,0.0,988.095,274.6,,,
2024-01-01 07:55:00,19.09,85.6,1.25,1.965,76.74,18.43,0.0,988.102,278.1,,,
2024-01-01 07:56:00,19.16,85.0,1.452,2.465,60.12,26.61,0.0,988.105,281.3,,,
2024-01-01 07:57:00,19.2,85.2,1.095,2.033,62.3,33.3,0.0,988.109,285.0,,,
2024-01-01 07:58:00,19.29,86.1,0.789,1.149,83.3,14.12,0.0,988.104,288.7,,,
2024-01-01 07:59:00,19.42,85.2,1.877,2.315,93.7,17.15,0.0,988.107,292.1,,,
2024-01-01 08:00:00,19.52,84.0,1.367,1.649,68.83,11.46,0.0,988.11,295.2,,,
2024-01-01 08:01:00,19.61,84.2,1.311,2.465,88.9,32.76,0.0,988.126,298.1,,,
2024-01-01 08:02:00,19.67,83.6,1.46,1.833,77.97,6.72,0.0,988.147,301.7,,,
2024-01-01 08:03:00,19.68,83.5,1.08,1.617,75.26,28.36,0.0,988.164,305.5,,,
2024-01-01 08:04:00,19.72,84.7,0.745,1.25,68.3,37.17,0.0,988.194,309.2,,,
2024-01-01 08:05:00,19.72,84.1,0.75,1.183,96.5,23.6,0.0,988.21,312.5,,,
2024-01-01 08:06:00,19.76,84.4,0.867,1.965,85.6,13.38,0.0,988.234,315.8,,,
